ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
summer,20200623-1,T2,3.633333,109.0,175.31656,91.26671,-1.2649196,19.429304,357.3328
summer,20200623-1,T2,3.666666,110.0,175.22656,91.96646,-1.2541939,21.165693,117.34761
summer,20200623-1,T2,3.7,111.0,175.11388,92.33856,-1.2307225,11.663468,295.59833
summer,20200623-1,T2,3.733333,112.0,174.96494,92.96926,-1.3722748,19.44175,235.03369
summer,20200623-1,T2,3.766666,113.0,174.74104,93.795616,-1.4541436,25.684765,188.57077
summer,20200623-1,T2,3.8,114.0,174.56625,94.38645,-1.3154509,18.483873,216.5464
summer,20200623-1,T2,3.833333,115.0,174.71466,94.99509,1.7427989,18.794216,291.31522
summer,20200623-1,T2,3.866666,116.0,174.84306,95.96551,1.6469406,29.366627,326.10825
summer,20200623-1,T2,3.9,117.0,174.86115,96.60431,1.4562742,19.171343,314.5556
summer,20200623-1,T2,3.933333,118.0,174.99292,97.30859,1.3849937,21.49555,118.103
summer,20200623-1,T2,3.966666,119.0,175.16621,98.0975,-1.540924,24.231703,84.831894
summer,20200623-1,T2,4.0,120.0,175.26279,98.77718,1.3668138,20.594942,120.14537
summer,20200623-1,T2,4.033333,121.0,175.47823,99.402084,1.3733575,19.830153,117.8049
summer,20200623-1,T2,4.066666,122.0,175.42696,99.723946,1.5709375,9.777689,363.33755
summer,20200623-1,T2,4.1,123.0,175.17216,100.03954,-1.8067397,12.168215,183.25346
summer,20200623-1,T2,4.133333,124.0,174.84306,100.24521,1.914254,11.642193,119.4104
summer,20200623-1,T2,4.166666,125.0,174.46541,100.34074,-1.2336916,11.686648,108.33296
summer,20200623-1,T2,4.2,126.0,174.25499,100.687874,-1.1888759,12.177863,271.89468
summer,20200623-1,T2,4.233333,127.0,174.07294,101.116745,-1.0938494,13.9775,77.88032
summer,20200623-1,T2,4.266666,128.0,173.7856,101.94221,-1.0191605,26.221422,369.2973
summer,20200623-1,T2,4.3,129.0,173.59682,102.467674,-1.1512594,16.750078,284.20297
summer,20200623-1,T2,4.333333,130.0,173.445,103.00729,-1.1861305,16.817238,35.617413
summer,20200623-1,T2,4.366666,131.0,173.48601,103.558105,1.7009174,16.57034,173.83891
summer,20200623-1,T2,4.4,132.0,173.50388,104.20018,1.599465,19.269234,84.71366
summer,20200623-1,T2,4.433333,133.0,173.71402,104.87629,1.5352944,21.240702,175.74803
summer,20200623-1,T2,4.466666,134.0,173.85931,105.50634,1.3992149,19.397923,71.59038
summer,20200623-1,T2,4.5,135.0,173.85803,106.05618,-1.6759543,16.494818,150.38731
summer,20200623-1,T2,4.533333,136.0,173.82611,106.457146,1.287157,12.067253,136.77644
summer,20200623-1,T2,4.566666,137.0,173.71954,106.706856,-1.7454586,8.1449995,151.81358
summer,20200623-1,T2,4.6,138.0,173.72198,106.78534,1.1985886,2.355556,182.68246
summer,20200623-1,T2,4.633333,139.0,173.78735,106.91163,-1.8096445,4.2662044,71.12951
summer,20200623-1,T2,4.666666,140.0,173.81613,107.0203,1.3353057,3.372531,36.555763
summer,20200623-1,T2,4.7,141.0,173.78448,107.281685,-1.7783878,7.898538,147.79791
summer,20200623-1,T2,4.733333,142.0,173.89075,107.642586,1.4958415,11.286936,153.08112
summer,20200623-1,T2,4.766666,143.0,173.93729,108.102806,-1.6114951,13.876962,104.303406
summer,20200623-1,T2,4.8,144.0,173.89732,108.3337,-1.4427894,7.029867,220.57773
summer,20200623-1,T2,4.833333,145.0,173.91205,108.55422,-1.4530649,6.6303897,50.09344
summer,20200623-1,T2,4.866666,146.0,173.66312,109.12191,-1.4437283,18.59629,392.35156
summer,20200623-1,T2,4.9,147.0,173.3627,109.6437,-1.2680376,18.062323,62.073433
summer,20200623-1,T2,4.933333,148.0,173.18925,110.101295,-1.2316664,14.681113,128.02559
summer,20200623-1,T2,4.966666,149.0,173.20023,110.775536,-1.1493027,20.230112,256.07678
summer,20200623-1,T2,5.0,150.0,173.14995,111.37516,-1.1209472,18.051493,86.90584
summer,20200623-1,T2,5.033333,151.0,173.05829,112.29332,-1.2587633,27.68198,289.1124
summer,20200623-1,T2,5.066666,152.0,172.98753,112.830025,-1.5492088,16.240517,343.83444
