ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
winter,20240223-1,T1,4.333333,130.0,136.61282,214.10234,3.0055816,95.09345,427.5293
winter,20240223-1,T1,4.366666,131.0,136.682,214.1073,3.0506332,2.0808465,2790.8394
winter,20240223-1,T1,4.4,132.0,144.45934,214.18948,0.03895127,233.3282,6937.3994
winter,20240223-1,T1,4.433333,133.0,144.52429,214.21219,0.1081293,2.0643585,6941.265
winter,20240223-1,T1,4.466666,134.0,144.53563,214.21335,0.10791913,0.34166092,52.013977
winter,20240223-1,T1,4.5,135.0,146.39392,213.9761,-0.1216425,56.200466,1676.0011
winter,20240223-1,T1,4.533333,136.0,148.7284,213.69125,2.9166942,70.554054,430.74002
winter,20240223-1,T1,4.566666,137.0,148.7284,213.69125,2.9166942,0.0,2116.6428
winter,20240223-1,T1,4.6,138.0,152.72847,211.24382,2.5152082,140.67955,4220.3022
winter,20240223-1,T1,4.633333,139.0,152.72847,211.2431,2.5106733,0.02151064,4220.0923
winter,20240223-1,T1,4.666666,140.0,152.71974,211.24693,2.5047705,0.2860617,8.861268
winter,20240223-1,T1,4.7,141.0,154.07735,209.90749,2.3179579,57.21358,1724.3936
winter,20240223-1,T1,4.733333,142.0,155.31859,208.41937,2.3009572,58.135197,169.91783
winter,20240223-1,T1,4.766666,143.0,155.22952,208.53691,2.2220047,4.424256,1876.668
winter,20240223-1,T1,4.8,144.0,158.63023,203.54674,2.1685948,181.15912,5567.226
winter,20240223-1,T1,4.833333,145.0,158.63023,203.54674,2.1685948,0.0,5434.828
winter,20240223-1,T1,4.866666,146.0,159.67223,202.21213,2.2132347,50.79682,1523.9199
winter,20240223-1,T1,4.9,147.0,159.67223,202.21213,2.2132347,0.0,1523.8741
winter,20240223-1,T1,4.933333,148.0,160.55157,200.82645,-1.0756326,49.23495,1477.0635
winter,20240223-1,T1,4.966666,149.0,161.32811,199.2748,2.1694622,52.05398,175.71857
winter,20240223-1,T1,5.0,150.0,161.3225,199.2804,2.1774845,0.23803438,1568.3651
winter,20240223-1,T1,5.033333,151.0,161.32623,199.26799,2.1765268,0.3887364,18.270243
winter,20240223-1,T1,5.066666,152.0,163.18347,195.83801,2.1600685,117.0168,3499.1172
winter,20240223-1,T1,5.1,153.0,163.6908,195.08882,-1.0633786,27.14346,2701.329
winter,20240223-1,T1,5.133333,154.0,164.28122,194.42212,-0.81812125,26.716911,105.381966
winter,20240223-1,T1,5.166666,155.0,164.27783,194.43457,-0.81754696,0.38680184,811.9352
winter,20240223-1,T1,5.2,156.0,164.28667,194.41122,-0.8194809,0.7486617,34.02792
winter,20240223-1,T1,5.233333,157.0,164.28667,194.41122,-0.8194809,0.0,22.460075
winter,20240223-1,T1,5.266666,158.0,164.79501,193.83392,-0.766675,23.076738,692.3091
winter,20240223-1,T1,5.3,159.0,164.8597,193.73544,-0.7333136,3.5348182,587.48303
winter,20240223-1,T1,5.333333,160.0,165.06476,193.68338,2.5250177,6.34664,133.05476
winter,20240223-1,T1,5.366666,161.0,165.07858,193.67932,2.511154,0.4327306,177.4288
winter,20240223-1,T1,5.4,162.0,165.08202,193.67679,2.5150545,0.12766549,9.475304
winter,20240223-1,T1,5.433333,163.0,165.07303,193.6846,2.5254524,0.35715804,14.535775
winter,20240223-1,T1,5.466666,164.0,165.27013,193.51744,2.5605204,7.753242,243.3136
winter,20240223-1,T1,5.5,165.0,165.47618,193.41426,-0.44370446,6.9131002,58.157707
winter,20240223-1,T1,5.533333,166.0,166.1567,193.18321,-0.4362042,21.56027,442.26834
winter,20240223-1,T1,5.566666,167.0,166.16281,193.18433,-0.41699436,0.18638462,641.9325
winter,20240223-1,T1,5.6,168.0,166.16281,193.18433,-0.41699436,0.0,5.5914273
winter,20240223-1,T1,5.633333,169.0,166.16281,193.18433,-0.41699436,0.0,0.0
winter,20240223-1,T1,5.666666,170.0,168.94061,192.27882,-0.3462782,87.65078,2629.5496
winter,20240223-1,T1,5.7,171.0,170.35794,191.57341,-0.37798515,47.494507,1237.6155
winter,20240223-1,T1,5.733333,172.0,173.07906,190.41676,-0.45325252,88.7028,1241.7461
winter,20240223-1,T1,5.766666,173.0,173.06049,190.41695,-0.45561856,0.5571515,2676.5632
winter,20240223-1,T1,5.8,174.0,173.06378,190.41087,-0.45369837,0.2069464,20.466766
winter,20240223-1,T1,5.833333,175.0,176.78242,189.2889,-0.05094793,116.52795,3491.4592
winter,20240223-1,T1,5.866666,176.0,176.78242,189.2889,-0.05094793,0.0,3495.8735
winter,20240223-1,T1,5.9,177.0,178.095,189.40971,-0.1791268,39.542656,1186.256
winter,20240223-1,T1,5.933333,178.0,178.07567,189.39949,-0.16999155,0.65576243,1204.4764
winter,20240223-1,T1,5.966666,179.0,181.37247,189.7292,0.17143708,99.3982,3000.2056
winter,20240223-1,T1,6.0,180.0,181.36798,189.73537,0.18240535,0.22867717,2985.3538
winter,20240223-1,T1,6.033333,181.0,184.93852,190.20064,0.06120883,108.0227,3244.001
winter,20240223-1,T1,6.066666,182.0,186.69757,190.63191,-3.0192232,54.33506,1630.654
winter,20240223-1,T1,6.1,183.0,186.69614,190.57703,-2.9743896,1.6471521,1643.7267
winter,20240223-1,T1,6.133333,184.0,188.293,190.87967,-3.0700684,48.759087,1474.0447
winter,20240223-1,T1,6.166666,185.0,188.81142,190.91899,0.105229944,15.59742,999.12915
winter,20240223-1,T1,6.2,186.0,188.8189,190.91522,0.08880603,0.25107163,461.4781
winter,20240223-1,T1,6.233333,187.0,188.79707,190.88045,0.085064664,1.2315533,38.39158
winter,20240223-1,T1,6.266666,188.0,188.76547,190.89932,0.11224303,1.1043177,49.083385
